clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
76359,Milica,Ilić,Ž,1998-12-01,clan-76359@seds.data,2017-10-20
76360,Tamara,Pavlović,Ž,1998-07-25,clan-76360@seds.data,2017-02-01
76362,Tamara,Pavlović,Ž,1998-04-25,clan-76362@seds.data,2017-07-20
76363,Milica,Stojanović,Ž,1998-08-28,clan-76363@seds.data,2017-06-22
76364,Tamara,Ilić,N,1998-03-14,clan-76364@seds.data,2018-02-03
76365,Marko,Jovanović,M,1980-09-14,clan-76365@seds.data,2017-10-01
76366,Ivana,Jovanović,Ž,1980-08-25,clan-76366@seds.data,2018-03-17
76367,Ana,Ilić,Ž,1951-03-20,clan-76367@seds.data,2016-07-06
76368,Marija,Petrović,Ž,1990-09-24,clan-76368@seds.data,2017-01-21
76369,Stefan,Pavlović,M,1998-03-22,clan-76369@seds.data,2016-12-08
76371,Ivana,Stojanović,Ž,1990-02-11,clan-76371@seds.data,2016-05-22
76372,Jelena,Nikolić,Ž,1998-07-01,clan-76372@seds.data,2017-03-29
76373,Jelena,Jovanović,Ž,1990-06-19,clan-76373@seds.data,2016-01-21
76374,Aleksandar,Stojanović,M,1990-10-19,clan-76374@seds.data,2017-02-05
76375,Tamara,Pavlović,Ž,1998-07-20,clan-76375@seds.data,2016-05-11
76376,Jelena,Nikolić,Ž,1998-02-17,clan-76376@seds.data,2017-04-17
76377,Ana,Petrović,Ž,1998-02-16,clan-76377@seds.data,2017-10-28
76378,Stefan,Stojanović,M,1998-02-12,clan-76378@seds.data,2017-07-11
76379,Jelena,Marković,Ž,1951-09-14,clan-76379@seds.data,2016-09-25
76380,Stefan,Petrović,M,1998-12-19,clan-76380@seds.data,2018-02-11
76381,Milan,Petrović,M,1990-10-26,clan-76381@seds.data,2016-03-10
76382,Milica,Petrović,Ž,1998-03-16,clan-76382@seds.data,2018-03-02
76383,Aleksandar,Stojanović,M,1951-06-23,clan-76383@seds.data,2016-11-10
76385,Milica,Nikolić,Ž,1980-02-20,clan-76385@seds.data,2017-10-09
76386,Marko,Pavlović,M,1971-01-04,clan-76386@seds.data,2017-11-07
76387,Milica,Petrović,Ž,1998-06-01,clan-76387@seds.data,2017-10-19
76388,Tamara,Pavlović,Ž,1998-03-05,clan-76388@seds.data,2016-04-08
76389,Aleksandar,Pavlović,M,1998-10-05,clan-76389@seds.data,2017-11-24
76390,Ivana,Nikolić,Ž,1998-12-30,clan-76390@seds.data,2016-08-19
76392,Tamara,Nikolić,Ž,1980-04-27,clan-76392@seds.data,2016-12-24
76393,Aleksandar,Petrović,N,1960-06-11,clan-76393@seds.data,2017-08-09
76394,Jelena,Marković,Ž,1970-08-16,clan-76394@seds.data,2017-11-07
76397,Luka,Nikolić,M,1990-10-21,clan-76397@seds.data,2017-07-01
76398,Jelena,Stojanović,Ž,1991-01-05,clan-76398@seds.data,2018-04-17
76399,Milica,Pavlović,N,1960-07-16,clan-76399@seds.data,2016-12-15
76400,Marko,Nikolić,M,1990-08-13,clan-76400@seds.data,2016-11-20
76401,Marija,Ilić,Ž,1990-01-17,clan-76401@seds.data,2017-02-24
76402,Marija,Jovanović,Ž,1970-03-28,clan-76402@seds.data,2018-08-26
76403,Ana,Pavlović,Ž,1998-09-25,clan-76403@seds.data,2017-12-26
76404,Marija,Marković,Ž,1951-09-07,clan-76404@seds.data,2016-12-30
76405,Tamara,Marković,Ž,1998-04-25,clan-76405@seds.data,2017-07-30
76406,Marija,Jovanović,Ž,1951-12-16,clan-76406@seds.data,2016-08-10
76408,Nikola,Petrović,M,1980-03-15,clan-76408@seds.data,2017-10-22
76409,Tamara,Jovanović,Ž,1990-03-05,clan-76409@seds.data,2017-01-31
76410,Milica,Nikolić,Ž,1970-04-07,clan-76410@seds.data,2017-04-13
76412,Tamara,Pavlović,Ž,1998-10-15,clan-76412@seds.data,2017-11-30
76413,Ana,Petrović,Ž,1999-01-04,clan-76413@seds.data,2016-09-13
76414,Ivana,Stojanović,Ž,1998-03-10,clan-76414@seds.data,2016-07-29
76415,Ivana,Ilić,Ž,1980-10-15,clan-76415@seds.data,2017-05-16
76418,Marko,Nikolić,M,1951-06-08,clan-76418@seds.data,2016-07-11
76419,Ana,Jovanović,Ž,1998-11-05,clan-76419@seds.data,2018-04-11
76420,Ana,Petrović,Ž,1980-08-28,clan-76420@seds.data,2016-05-23
76421,Ana,Jovanović,Ž,1998-05-22,clan-76421@seds.data,2016-11-02
76422,Marija,Nikolić,Ž,1960-03-31,clan-76422@seds.data,2018-12-17
76423,Milan,Stojanović,M,1998-04-07,clan-76423@seds.data,2018-10-12
76424,Luka,Pavlović,M,1998-02-09,clan-76424@seds.data,2017-09-24
76425,Ivana,Pavlović,Ž,1998-03-22,clan-76425@seds.data,2017-06-24
76426,Ivana,Ilić,Ž,1998-08-04,clan-76426@seds.data,2017-07-21
76427,Ana,Ilić,Ž,1998-07-15,clan-76427@seds.data,2016-03-27
76428,Milan,Pavlović,M,1990-03-15,clan-76428@seds.data,2018-11-15
76429,Tamara,Ilić,Ž,1980-10-19,clan-76429@seds.data,2017-12-04
76430,Ana,Ilić,Ž,1960-10-07,clan-76430@seds.data,2017-01-04
76431,Ivana,Marković,Ž,1998-07-14,clan-76431@seds.data,2016-03-19
76432,Luka,Nikolić,M,1960-04-30,clan-76432@seds.data,2018-11-21
76433,Marija,Ilić,Ž,1998-08-12,clan-76433@seds.data,2018-01-31
76434,Jelena,Petrović,Ž,1960-08-07,clan-76434@seds.data,2016-10-04
76435,Marko,Marković,M,1970-09-01,clan-76435@seds.data,2016-07-26
76436,Milica,Ilić,Ž,1998-12-18,clan-76436@seds.data,2018-06-14
76437,Aleksandar,Pavlović,M,1998-02-17,clan-76437@seds.data,2016-12-24
76438,Ivana,Petrović,Ž,1990-02-20,clan-76438@seds.data,2017-08-28
76439,Nikola,Pavlović,M,1970-03-17,clan-76439@seds.data,2017-06-13
76440,Jelena,Jovanović,Ž,1991-01-07,clan-76440@seds.data,2016-10-07
76442,Marija,Nikolić,Ž,1990-12-23,clan-76442@seds.data,2017-12-20
76443,Tamara,Jovanović,Ž,1951-06-20,clan-76443@seds.data,2016-06-15
76444,Luka,Pavlović,M,1998-11-11,clan-76444@seds.data,2017-04-17
76445,Nikola,Ilić,M,1990-02-09,clan-76445@seds.data,2017-08-16
76447,Ana,Nikolić,Ž,1960-02-10,clan-76447@seds.data,2017-07-28
76448,Marija,Ilić,Ž,1998-07-23,clan-76448@seds.data,2017-12-15
76449,Aleksandar,Jovanović,M,1998-11-03,clan-76449@seds.data,2016-11-26
76450,Nikola,Pavlović,M,1951-12-31,clan-76450@seds.data,2016-08-09
76452,Ana,Marković,N,1980-12-25,clan-76452@seds.data,2019-08-23
76453,Ivana,Pavlović,Ž,1980-05-20,clan-76453@seds.data,2016-04-21
76455,Marija,Ilić,Ž,1998-07-12,clan-76455@seds.data,2016-11-30
76456,Aleksandar,Jovanović,M,1970-07-19,clan-76456@seds.data,2018-05-21
76457,Milan,Marković,M,1980-01-29,clan-76457@seds.data,2017-12-01
76458,Luka,Ilić,M,1998-02-12,clan-76458@seds.data,2017-12-06
76459,Ivana,Jovanović,Ž,1990-04-27,clan-76459@seds.data,2017-01-03
76460,Jelena,Jovanović,Ž,1960-09-03,clan-76460@seds.data,2017-10-07
76461,Jelena,Marković,Ž,1990-08-24,clan-76461@seds.data,2017-08-28
76462,Jelena,Pavlović,Ž,1970-03-04,clan-76462@seds.data,2016-08-12
76463,Ana,Marković,Ž,1998-12-05,clan-76463@seds.data,2016-05-10
76464,Jelena,Ilić,Ž,1980-08-31,clan-76464@seds.data,2016-05-28
76465,Milan,Pavlović,M,1970-09-07,clan-76465@seds.data,2016-09-11
76466,Milan,Marković,M,1998-12-16,clan-76466@seds.data,2017-03-11
76467,Milica,Jovanović,Ž,1998-09-18,clan-76467@seds.data,2017-01-16
76469,Ana,Jovanović,Ž,1998-04-17,clan-76469@seds.data,2017-11-02
76470,Ana,Marković,Ž,1998-10-20,clan-76470@seds.data,2017-01-07
76471,Aleksandar,Pavlović,M,1990-01-29,clan-76471@seds.data,2017-01-03
76472,Milica,Stojanović,Ž,1990-12-07,clan-76472@seds.data,2016-11-30
76473,Marija,Nikolić,Ž,1980-04-09,clan-76473@seds.data,2017-12-21
76474,Milan,Nikolić,N,1980-05-26,clan-76474@seds.data,2017-05-09
76475,Milan,Pavlović,M,1998-09-11,clan-76475@seds.data,2016-12-20
76476,Ana,Marković,Ž,1998-10-30,clan-76476@seds.data,2017-03-12
76477,Aleksandar,Stojanović,M,1960-12-14,clan-76477@seds.data,2017-11-06
76478,Tamara,Nikolić,Ž,1990-07-04,clan-76478@seds.data,2016-12-21
76479,Ivana,Ilić,Ž,1990-09-04,clan-76479@seds.data,2017-06-14
76480,Milan,Ilić,M,1998-09-11,clan-76480@seds.data,2016-02-06
76481,Milan,Nikolić,M,1980-01-26,clan-76481@seds.data,2016-10-17
76483,Tamara,Petrović,Ž,1990-10-21,clan-76483@seds.data,2018-02-02
76486,Luka,Petrović,M,1980-02-22,clan-76486@seds.data,2017-08-22
76487,Jelena,Stojanović,Ž,1998-09-19,clan-76487@seds.data,2018-02-25
76488,Ana,Stojanović,Ž,1998-06-18,clan-76488@seds.data,2016-09-28
76489,Nikola,Petrović,M,1998-07-30,clan-76489@seds.data,2017-07-07
76490,Ivana,Pavlović,Ž,1980-06-05,clan-76490@seds.data,2017-02-28
76491,Nikola,Ilić,M,1970-06-29,clan-76491@seds.data,2017-04-03
76492,Tamara,Marković,Ž,1970-06-17,clan-76492@seds.data,2017-02-13
76493,Milica,Jovanović,Ž,1998-09-09,clan-76493@seds.data,2016-05-08
76494,Ana,Nikolić,Ž,1951-08-18,clan-76494@seds.data,2016-09-17
76495,Jelena,Marković,Ž,1998-10-02,clan-76495@seds.data,2017-09-22
76496,Milica,Ilić,Ž,1998-01-10,clan-76496@seds.data,2016-05-02
76497,Ivana,Jovanović,Ž,1998-11-25,clan-76497@seds.data,2017-01-20
76499,Luka,Jovanović,M,1998-08-06,clan-76499@seds.data,2019-04-20
76500,Tamara,Jovanović,Ž,1998-02-19,clan-76500@seds.data,2017-03-31
76501,Ana,Petrović,Ž,1998-07-23,clan-76501@seds.data,2017-09-17
76502,Aleksandar,Jovanović,M,1998-02-25,clan-76502@seds.data,2017-11-24
76503,Milan,Ilić,M,1980-12-23,clan-76503@seds.data,2017-12-25
76504,Nikola,Stojanović,M,1990-06-27,clan-76504@seds.data,2017-08-21
76505,Marija,Pavlović,Ž,1998-10-06,clan-76505@seds.data,2016-09-28
76507,Marija,Marković,Ž,1980-12-17,clan-76507@seds.data,2017-03-18
76508,Marko,Jovanović,M,1990-03-23,clan-76508@seds.data,2017-05-21
76510,Marko,Marković,M,1990-10-13,clan-76510@seds.data,2017-11-21
76511,Marko,Ilić,M,1998-10-25,clan-76511@seds.data,2017-02-16
76512,Jelena,Stojanović,Ž,1998-06-06,clan-76512@seds.data,2016-09-29
76513,Nikola,Stojanović,M,1998-09-15,clan-76513@seds.data,2017-05-29
76514,Marija,Jovanović,Ž,1990-01-24,clan-76514@seds.data,2016-10-26
76515,Nikola,Petrović,M,1998-07-20,clan-76515@seds.data,2016-07-25
76516,Ana,Nikolić,Ž,1998-12-09,clan-76516@seds.data,2017-08-21
76518,Nikola,Stojanović,M,1998-12-26,clan-76518@seds.data,2017-08-20
76519,Marija,Stojanović,Ž,1998-02-14,clan-76519@seds.data,2016-11-23
76520,Jelena,Petrović,Ž,1998-07-08,clan-76520@seds.data,2016-05-13
76522,Stefan,Jovanović,M,1960-03-16,clan-76522@seds.data,2017-10-26
76523,Tamara,Stojanović,Ž,1990-02-22,clan-76523@seds.data,2019-08-17
76524,Marko,Nikolić,M,1998-08-09,clan-76524@seds.data,2019-11-13
76525,Ivana,Stojanović,Ž,1970-06-25,clan-76525@seds.data,2017-09-10
76526,Milica,Stojanović,Ž,1998-05-19,clan-76526@seds.data,2016-05-19
76527,Ivana,Marković,Ž,1970-12-08,clan-76527@seds.data,2017-01-13
76528,Milan,Marković,M,1970-01-31,clan-76528@seds.data,2018-02-08
76529,Ivana,Pavlović,Ž,1990-12-19,clan-76529@seds.data,2017-11-12
76530,Milica,Jovanović,Ž,1998-02-22,clan-76530@seds.data,2017-10-17
76531,Marija,Marković,Ž,1960-04-19,clan-76531@seds.data,2017-05-27
76532,Milica,Petrović,Ž,1998-01-30,clan-76532@seds.data,2016-12-23
76533,Ana,Pavlović,Ž,1951-12-15,clan-76533@seds.data,2016-11-02
76534,Milica,Petrović,Ž,1990-06-16,clan-76534@seds.data,2018-08-19
76535,Marija,Jovanović,Ž,1970-08-12,clan-76535@seds.data,2017-05-18
76536,Milica,Stojanović,Ž,1990-08-07,clan-76536@seds.data,2017-12-14
76537,Ivana,Jovanović,Ž,1970-08-10,clan-76537@seds.data,2017-04-02
76538,Aleksandar,Jovanović,M,1998-06-18,clan-76538@seds.data,2017-09-19
76539,Luka,Marković,N,1951-06-06,clan-76539@seds.data,2017-11-21
76540,Milica,Ilić,Ž,1970-06-21,clan-76540@seds.data,2017-06-20
76541,Jelena,Jovanović,Ž,1980-02-05,clan-76541@seds.data,2016-07-02
76543,Tamara,Pavlović,N,1998-04-21,clan-76543@seds.data,2017-02-12
76545,Jelena,Marković,Ž,1998-07-02,clan-76545@seds.data,2018-02-26
76546,Marija,Jovanović,Ž,1951-12-03,clan-76546@seds.data,2017-09-07
76547,Ana,Ilić,Ž,1990-01-08,clan-76547@seds.data,2016-09-09
76549,Tamara,Marković,Ž,1998-07-14,clan-76549@seds.data,2017-04-26
76551,Stefan,Ilić,M,1990-05-30,clan-76551@seds.data,2017-12-07
76552,Milan,Marković,M,1951-09-02,clan-76552@seds.data,2016-06-27
76553,Luka,Marković,M,1998-03-08,clan-76553@seds.data,2016-10-06
76554,Milan,Marković,M,1960-10-15,clan-76554@seds.data,2017-06-02
76555,Ivana,Petrović,Ž,1998-03-01,clan-76555@seds.data,2016-05-09
76556,Milica,Stojanović,Ž,1998-10-06,clan-76556@seds.data,2017-10-31
76557,Marija,Stojanović,Ž,1990-04-04,clan-76557@seds.data,2017-04-14
76559,Ivana,Pavlović,Ž,1960-07-19,clan-76559@seds.data,2016-06-03
76560,Stefan,Nikolić,M,1998-11-15,clan-76560@seds.data,2017-07-08
76561,Marija,Stojanović,Ž,1998-02-01,clan-76561@seds.data,2017-10-18
76562,Tamara,Nikolić,Ž,1951-06-03,clan-76562@seds.data,2017-11-25
76563,Jelena,Jovanović,Ž,1998-06-06,clan-76563@seds.data,2016-06-20
76564,Ivana,Stojanović,Ž,1951-08-30,clan-76564@seds.data,2017-04-15
76565,Ana,Jovanović,Ž,1998-02-17,clan-76565@seds.data,2017-09-08
76566,Ana,Petrović,Ž,1990-12-06,clan-76566@seds.data,2016-08-22
76567,Milan,Jovanović,M,1970-09-25,clan-76567@seds.data,2017-10-17
76568,Milan,Jovanović,M,1980-12-09,clan-76568@seds.data,2017-06-04
76569,Ivana,Nikolić,Ž,1970-09-13,clan-76569@seds.data,2018-01-06
76570,Ivana,Jovanović,Ž,1998-03-25,clan-76570@seds.data,2017-04-24
76571,Ana,Pavlović,Ž,1998-11-13,clan-76571@seds.data,2016-08-14
76572,Aleksandar,Petrović,M,1990-09-24,clan-76572@seds.data,2017-12-17
76573,Ivana,Pavlović,Ž,1970-05-19,clan-76573@seds.data,2017-08-30
76574,Stefan,Pavlović,M,1980-04-06,clan-76574@seds.data,2019-01-10
76575,Marko,Petrović,M,1960-08-16,clan-76575@seds.data,2016-04-26
76576,Aleksandar,Pavlović,M,1960-07-28,clan-76576@seds.data,2017-12-05
76578,Stefan,Marković,M,1998-07-10,clan-76578@seds.data,2016-04-16
76579,Milica,Jovanović,Ž,1980-11-12,clan-76579@seds.data,2017-08-29
76580,Stefan,Pavlović,M,1998-04-13,clan-76580@seds.data,2016-12-24
76581,Milica,Jovanović,Ž,1998-06-11,clan-76581@seds.data,2017-08-01
76582,Marko,Jovanović,M,1990-08-20,clan-76582@seds.data,2017-10-22
76583,Aleksandar,Marković,M,1998-03-22,clan-76583@seds.data,2017-12-24
76584,Ivana,Ilić,Ž,1990-04-21,clan-76584@seds.data,2016-04-20
76585,Ivana,Jovanović,Ž,1960-08-03,clan-76585@seds.data,2016-03-15
76586,Milica,Jovanović,Ž,1998-05-17,clan-76586@seds.data,2017-08-29
76587,Ana,Petrović,Ž,1980-03-01,clan-76587@seds.data,2016-07-27
76588,Marija,Ilić,Ž,1998-02-06,clan-76588@seds.data,2018-08-02
76589,Aleksandar,Nikolić,M,1980-06-12,clan-76589@seds.data,2016-12-21
76590,Stefan,Marković,M,1998-01-22,clan-76590@seds.data,2018-03-28
76591,Jelena,Petrović,Ž,1998-10-15,clan-76591@seds.data,2016-09-03
76592,Ivana,Jovanović,Ž,1998-12-29,clan-76592@seds.data,2017-11-17
76593,Nikola,Stojanović,M,1980-09-24,clan-76593@seds.data,2017-04-25
76594,Luka,Nikolić,M,1971-01-11,clan-76594@seds.data,2017-11-25
76595,Aleksandar,Jovanović,M,1970-04-11,clan-76595@seds.data,2018-02-18
76596,Milica,Nikolić,Ž,1980-04-02,clan-76596@seds.data,2016-10-11
76597,Nikola,Nikolić,M,1990-02-23,clan-76597@seds.data,2017-11-15
76598,Luka,Ilić,M,1980-07-28,clan-76598@seds.data,2016-12-01
76599,Marko,Nikolić,M,1960-03-28,clan-76599@seds.data,2016-07-24
76600,Aleksandar,Ilić,M,1990-04-02,clan-76600@seds.data,2016-08-26
76601,Aleksandar,Marković,M,1998-01-11,clan-76601@seds.data,2016-05-06
76602,Marija,Jovanović,Ž,1970-03-25,clan-76602@seds.data,2019-02-21
76603,Ana,Jovanović,Ž,1990-05-30,clan-76603@seds.data,2016-07-22
76604,Ivana,Marković,Ž,1998-03-23,clan-76604@seds.data,2016-05-09
76605,Stefan,Petrović,M,1970-03-31,clan-76605@seds.data,2016-06-22
76606,Stefan,Marković,M,1998-10-25,clan-76606@seds.data,2017-07-16
76607,Milica,Petrović,Ž,1998-04-22,clan-76607@seds.data,2017-05-30
76608,Marija,Pavlović,Ž,1998-01-13,clan-76608@seds.data,2018-05-20
76609,Ana,Nikolić,Ž,1990-01-25,clan-76609@seds.data,2016-11-28
76610,Ivana,Stojanović,Ž,1960-11-29,clan-76610@seds.data,2017-05-04
76611,Ivana,Ilić,Ž,1998-03-18,clan-76611@seds.data,2016-04-22
76612,Luka,Nikolić,M,1990-12-02,clan-76612@seds.data,2016-12-16
76613,Luka,Nikolić,M,1990-04-15,clan-76613@seds.data,2016-08-04
76614,Nikola,Ilić,M,1970-06-26,clan-76614@seds.data,2017-12-31
76615,Milica,Stojanović,Ž,1998-10-06,clan-76615@seds.data,2018-04-15
76616,Marija,Petrović,Ž,1990-08-31,clan-76616@seds.data,2016-05-24
76617,Jelena,Ilić,Ž,1990-09-03,clan-76617@seds.data,2016-07-30
76618,Ana,Pavlović,Ž,1970-12-15,clan-76618@seds.data,2017-01-24
76619,Ivana,Nikolić,Ž,1980-06-28,clan-76619@seds.data,2017-03-21
76620,Tamara,Stojanović,Ž,1980-09-19,clan-76620@seds.data,2017-03-23
76621,Milica,Petrović,Ž,1998-07-27,clan-76621@seds.data,2016-06-09
76622,Ana,Pavlović,N,1960-08-02,clan-76622@seds.data,2016-08-15
76623,Ivana,Petrović,N,1998-09-07,clan-76623@seds.data,2016-12-27
76624,Ivana,Stojanović,Ž,1998-07-30,clan-76624@seds.data,2016-09-02
76625,Marija,Marković,Ž,1970-01-24,clan-76625@seds.data,2017-05-28
76626,Ivana,Stojanović,Ž,1998-10-16,clan-76626@seds.data,2016-07-17
76627,Ana,Stojanović,Ž,1960-11-30,clan-76627@seds.data,2017-07-01
76628,Milan,Pavlović,M,1998-06-14,clan-76628@seds.data,2017-11-04
76629,Marija,Petrović,Ž,1970-12-18,clan-76629@seds.data,2017-08-03
76630,Luka,Stojanović,M,1998-04-10,clan-76630@seds.data,2017-01-19
76631,Luka,Stojanović,M,1960-01-27,clan-76631@seds.data,2016-10-24
76632,Marija,Petrović,Ž,1998-01-09,clan-76632@seds.data,2016-07-04
76633,Tamara,Marković,Ž,1998-06-24,clan-76633@seds.data,2018-02-23
76634,Nikola,Marković,N,1980-07-10,clan-76634@seds.data,2017-08-12
76635,Ivana,Stojanović,Ž,1998-07-14,clan-76635@seds.data,2016-02-15
76636,Ana,Pavlović,Ž,1998-07-11,clan-76636@seds.data,2018-01-10
76637,Marija,Jovanović,Ž,1960-08-26,clan-76637@seds.data,2017-04-28
76638,Milica,Jovanović,Ž,1990-08-30,clan-76638@seds.data,2017-03-04
76639,Tamara,Ilić,Ž,1999-01-02,clan-76639@seds.data,2017-10-22
76641,Aleksandar,Ilić,M,1970-02-14,clan-76641@seds.data,2016-08-19
76642,Marija,Jovanović,Ž,1970-03-05,clan-76642@seds.data,2017-10-12
76643,Marija,Petrović,Ž,1951-11-09,clan-76643@seds.data,2017-05-26
76644,Marija,Petrović,Ž,1970-07-25,clan-76644@seds.data,2018-02-07
76645,Milan,Stojanović,M,1990-01-20,clan-76645@seds.data,2017-11-13
76646,Ivana,Pavlović,Ž,1998-07-19,clan-76646@seds.data,2016-11-02
76647,Luka,Nikolić,M,1998-09-24,clan-76647@seds.data,2016-07-09
76648,Marija,Marković,N,1990-08-21,clan-76648@seds.data,2017-01-09
76649,Nikola,Stojanović,M,1990-07-26,clan-76649@seds.data,2016-06-10
76650,Luka,Ilić,M,1998-10-18,clan-76650@seds.data,2017-12-03
76651,Aleksandar,Pavlović,N,1998-12-15,clan-76651@seds.data,2017-01-09
76653,Milica,Stojanović,Ž,1960-02-17,clan-76653@seds.data,2017-12-20
76654,Jelena,Pavlović,Ž,1998-09-29,clan-76654@seds.data,2016-06-01
76655,Tamara,Nikolić,Ž,1980-08-08,clan-76655@seds.data,2017-09-22
76656,Ivana,Jovanović,Ž,1960-10-05,clan-76656@seds.data,2017-03-25
76657,Ivana,Jovanović,Ž,1960-10-17,clan-76657@seds.data,2016-06-19
76658,Ivana,Pavlović,Ž,1990-11-28,clan-76658@seds.data,2017-12-01
76659,Jelena,Nikolić,Ž,1990-01-16,clan-76659@seds.data,2017-03-11
76660,Tamara,Nikolić,Ž,1998-12-08,clan-76660@seds.data,2017-07-29
76661,Marija,Ilić,Ž,1990-11-27,clan-76661@seds.data,2016-09-12
76662,Milica,Ilić,Ž,1998-02-13,clan-76662@seds.data,2019-10-19
76664,Jelena,Stojanović,Ž,1998-10-02,clan-76664@seds.data,2018-02-16
76665,Ivana,Marković,Ž,1960-02-19,clan-76665@seds.data,2017-09-27
76666,Ana,Stojanović,Ž,1990-04-23,clan-76666@seds.data,2017-12-15
76667,Tamara,Jovanović,Ž,1998-07-22,clan-76667@seds.data,2017-04-29
76668,Nikola,Ilić,M,1998-03-05,clan-76668@seds.data,2017-10-11
76670,Tamara,Ilić,Ž,1990-10-10,clan-76670@seds.data,2016-03-20
76671,Milica,Petrović,Ž,1998-08-23,clan-76671@seds.data,2018-03-09
76672,Ivana,Stojanović,Ž,1990-09-17,clan-76672@seds.data,2017-04-29
76673,Aleksandar,Nikolić,M,1970-07-02,clan-76673@seds.data,2018-01-27
76674,Marko,Jovanović,M,1990-08-19,clan-76674@seds.data,2016-09-22
76675,Ivana,Jovanović,Ž,1980-12-15,clan-76675@seds.data,2017-01-31
76676,Luka,Stojanović,M,1990-07-26,clan-76676@seds.data,2017-04-27
76678,Luka,Pavlović,M,1998-09-18,clan-76678@seds.data,2019-01-17
76679,Tamara,Marković,Ž,1980-03-29,clan-76679@seds.data,2016-10-02
76680,Tamara,Ilić,Ž,1990-09-25,clan-76680@seds.data,2018-05-21
76681,Stefan,Stojanović,M,1990-09-27,clan-76681@seds.data,2017-04-04
76682,Stefan,Marković,M,1980-01-25,clan-76682@seds.data,2017-01-28
76683,Stefan,Ilić,M,1990-10-28,clan-76683@seds.data,2017-05-04
76684,Tamara,Stojanović,Ž,1991-01-01,clan-76684@seds.data,2016-09-15
76685,Aleksandar,Nikolić,M,1998-05-21,clan-76685@seds.data,2016-01-09
76686,Marija,Nikolić,Ž,1998-05-05,clan-76686@seds.data,2016-07-14
76687,Stefan,Petrović,M,1981-01-09,clan-76687@seds.data,2017-05-29
76688,Ivana,Jovanović,Ž,1998-04-19,clan-76688@seds.data,2016-07-28
76690,Nikola,Petrović,M,1998-04-20,clan-76690@seds.data,2017-03-09
76691,Jelena,Pavlović,Ž,1970-01-15,clan-76691@seds.data,2018-09-17
76693,Nikola,Nikolić,M,1998-05-26,clan-76693@seds.data,2016-12-20
76694,Luka,Marković,M,1952-01-07,clan-76694@seds.data,2016-04-15
76695,Tamara,Nikolić,Ž,1998-05-13,clan-76695@seds.data,2017-11-25
76696,Marija,Petrović,Ž,1951-07-28,clan-76696@seds.data,2018-03-16
76697,Marija,Ilić,Ž,1998-08-24,clan-76697@seds.data,2016-01-09
76698,Marija,Stojanović,Ž,1970-05-16,clan-76698@seds.data,2017-03-02
76699,Jelena,Jovanović,Ž,1980-05-06,clan-76699@seds.data,2017-02-27
76700,Ivana,Marković,Ž,1951-03-03,clan-76700@seds.data,2017-09-28
76701,Ana,Pavlović,Ž,1980-05-23,clan-76701@seds.data,2017-09-13
76702,Jelena,Petrović,Ž,1998-07-10,clan-76702@seds.data,2017-07-05
76703,Marko,Jovanović,M,1998-07-08,clan-76703@seds.data,2016-08-30
76704,Tamara,Pavlović,Ž,1980-01-18,clan-76704@seds.data,2017-10-05
76705,Jelena,Jovanović,Ž,1998-06-01,clan-76705@seds.data,2017-09-03
76706,Tamara,Ilić,Ž,1990-12-16,clan-76706@seds.data,2017-05-08
76707,Marija,Petrović,Ž,1998-10-20,clan-76707@seds.data,2016-11-14
76708,Milan,Pavlović,M,1970-01-21,clan-76708@seds.data,2016-08-12
76709,Milica,Nikolić,Ž,1998-03-23,clan-76709@seds.data,2018-06-23
76710,Tamara,Marković,Ž,1980-06-05,clan-76710@seds.data,2019-06-16
76712,Marko,Marković,M,1998-07-09,clan-76712@seds.data,2016-10-28
76713,Milica,Nikolić,Ž,1998-01-13,clan-76713@seds.data,2016-09-22
76714,Stefan,Ilić,M,1998-02-15,clan-76714@seds.data,2017-05-24
76715,Milica,Marković,Ž,1951-05-23,clan-76715@seds.data,2017-05-31
76716,Stefan,Ilić,M,1990-04-08,clan-76716@seds.data,2018-11-07
76717,Marija,Petrović,Ž,1980-03-15,clan-76717@seds.data,2016-10-12
76718,Ivana,Jovanović,Ž,1998-10-31,clan-76718@seds.data,2019-11-27
76719,Marija,Petrović,Ž,1980-03-14,clan-76719@seds.data,2016-12-13
76720,Tamara,Petrović,Ž,1998-05-06,clan-76720@seds.data,2016-06-30
76722,Marija,Stojanović,Ž,1998-08-30,clan-76722@seds.data,2017-12-07
76723,Milan,Jovanović,M,1998-06-29,clan-76723@seds.data,2019-06-11
76724,Ana,Ilić,Ž,1970-08-12,clan-76724@seds.data,2017-12-20
76725,Jelena,Marković,Ž,1998-10-09,clan-76725@seds.data,2016-09-11
76726,Ivana,Nikolić,Ž,1998-01-15,clan-76726@seds.data,2017-01-13
76727,Ana,Ilić,Ž,1990-06-18,clan-76727@seds.data,2017-09-21
76728,Jelena,Petrović,Ž,1998-12-28,clan-76728@seds.data,2016-10-15
76729,Jelena,Petrović,Ž,1998-08-11,clan-76729@seds.data,2016-11-08
76730,Nikola,Petrović,M,1951-04-11,clan-76730@seds.data,2017-08-06
76731,Milan,Marković,N,1998-04-13,clan-76731@seds.data,2017-06-28
76732,Stefan,Marković,M,1980-03-09,clan-76732@seds.data,2017-04-28
76733,Milan,Ilić,M,1970-04-06,clan-76733@seds.data,2016-11-11
