clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
34383,Aleksandar,Ilić,M,1970-03-26,clan-34383@seds.data,2017-01-19
34384,Ivana,Jovanović,Ž,1998-08-10,clan-34384@seds.data,2016-09-25
34385,Tamara,Petrović,Ž,1990-03-29,clan-34385@seds.data,2016-05-14
34386,Ivana,Petrović,Ž,1990-05-09,clan-34386@seds.data,2016-09-20
34387,Tamara,Jovanović,Ž,1980-10-29,clan-34387@seds.data,2017-02-02
34388,Stefan,Petrović,M,1970-05-30,clan-34388@seds.data,2017-04-28
34389,Nikola,Pavlović,M,1980-09-06,clan-34389@seds.data,2017-06-25
34390,Tamara,Stojanović,Ž,1998-12-01,clan-34390@seds.data,2017-01-04
34391,Ivana,Ilić,Ž,1990-10-26,clan-34391@seds.data,2016-09-09
34392,Ivana,Petrović,Ž,1998-05-10,clan-34392@seds.data,2017-11-26
34393,Milan,Ilić,M,1998-11-26,clan-34393@seds.data,2017-06-28
34394,Jelena,Petrović,Ž,1998-03-05,clan-34394@seds.data,2016-09-15
34395,Marko,Ilić,M,1998-08-20,clan-34395@seds.data,2016-10-31
34396,Ana,Pavlović,Ž,1998-03-11,clan-34396@seds.data,2018-01-15
34397,Nikola,Stojanović,M,1970-06-13,clan-34397@seds.data,2018-02-18
34398,Luka,Ilić,M,1960-03-22,clan-34398@seds.data,2019-11-19
34399,Marija,Petrović,Ž,1990-02-15,clan-34399@seds.data,2016-07-03
34400,Marija,Pavlović,Ž,1998-07-06,clan-34400@seds.data,2017-11-25
34401,Ana,Pavlović,Ž,1990-07-11,clan-34401@seds.data,2016-12-05
34402,Ivana,Nikolić,Ž,1960-08-11,clan-34402@seds.data,2017-04-08
34403,Ivana,Ilić,Ž,1998-05-20,clan-34403@seds.data,2016-10-12
34404,Ivana,Jovanović,Ž,1998-07-19,clan-34404@seds.data,2017-06-01
34405,Milan,Jovanović,M,1998-10-14,clan-34405@seds.data,2018-02-24
34406,Marija,Jovanović,Ž,1980-08-27,clan-34406@seds.data,2016-10-27
34407,Tamara,Stojanović,Ž,1980-03-09,clan-34407@seds.data,2017-04-23
34408,Tamara,Pavlović,Ž,1970-12-12,clan-34408@seds.data,2016-08-21
34410,Marija,Petrović,Ž,1980-12-30,clan-34410@seds.data,2017-09-30
34411,Ivana,Nikolić,Ž,1990-05-08,clan-34411@seds.data,2017-02-14
34412,Tamara,Pavlović,Ž,1998-07-12,clan-34412@seds.data,2016-04-04
34413,Milica,Petrović,Ž,1990-07-01,clan-34413@seds.data,2016-02-11
34414,Ana,Jovanović,Ž,1990-11-12,clan-34414@seds.data,2016-10-31
34415,Ivana,Nikolić,Ž,1998-08-11,clan-34415@seds.data,2018-01-10
34416,Tamara,Petrović,Ž,1998-11-30,clan-34416@seds.data,2017-08-08
34417,Tamara,Ilić,Ž,1970-09-26,clan-34417@seds.data,2017-04-07
34418,Tamara,Nikolić,N,1990-06-11,clan-34418@seds.data,2016-07-19
34419,Aleksandar,Petrović,N,1998-03-27,clan-34419@seds.data,2018-01-04
34421,Marko,Petrović,M,1998-01-27,clan-34421@seds.data,2016-03-09
34422,Ana,Stojanović,Ž,1998-10-09,clan-34422@seds.data,2017-03-09
34423,Nikola,Nikolić,M,1998-05-25,clan-34423@seds.data,2017-01-25
34424,Milan,Stojanović,M,1980-09-27,clan-34424@seds.data,2018-01-11
34425,Ana,Ilić,Ž,1998-12-31,clan-34425@seds.data,2016-09-21
34426,Ana,Marković,Ž,1970-06-08,clan-34426@seds.data,2016-08-21
34427,Ana,Petrović,Ž,1998-06-23,clan-34427@seds.data,2016-06-08
34428,Ivana,Petrović,Ž,1998-06-03,clan-34428@seds.data,2017-04-25
34430,Tamara,Nikolić,Ž,1998-02-03,clan-34430@seds.data,2016-06-03
34431,Ivana,Nikolić,Ž,1980-02-08,clan-34431@seds.data,2017-10-05
34432,Stefan,Marković,M,1998-09-09,clan-34432@seds.data,2017-09-16
34434,Milica,Stojanović,Ž,1990-02-28,clan-34434@seds.data,2017-12-23
34435,Jelena,Petrović,Ž,1980-08-25,clan-34435@seds.data,2016-06-18
34436,Ivana,Jovanović,Ž,1998-09-19,clan-34436@seds.data,2017-11-20
34438,Ana,Stojanović,Ž,1998-09-08,clan-34438@seds.data,2016-07-13
34439,Luka,Stojanović,M,1960-07-21,clan-34439@seds.data,2017-09-09
34440,Milica,Ilić,Ž,1960-06-12,clan-34440@seds.data,2017-05-06
34441,Jelena,Ilić,Ž,1998-08-01,clan-34441@seds.data,2016-12-31
34442,Ivana,Pavlović,Ž,1990-12-30,clan-34442@seds.data,2017-05-14
34443,Milica,Jovanović,Ž,1990-11-22,clan-34443@seds.data,2017-02-08
34444,Ivana,Pavlović,Ž,1998-03-04,clan-34444@seds.data,2016-09-07
34446,Marko,Petrović,M,1970-06-29,clan-34446@seds.data,2017-07-20
34447,Marija,Marković,Ž,1980-02-19,clan-34447@seds.data,2017-03-02
34448,Ivana,Stojanović,Ž,1998-12-28,clan-34448@seds.data,2016-12-16
34449,Milica,Nikolić,Ž,1998-06-20,clan-34449@seds.data,2016-06-19
34450,Ana,Petrović,Ž,1980-11-16,clan-34450@seds.data,2018-01-06
34451,Marija,Jovanović,Ž,1980-05-25,clan-34451@seds.data,2017-09-18
34452,Jelena,Ilić,Ž,1980-12-20,clan-34452@seds.data,2016-10-23
34453,Ana,Ilić,Ž,1998-02-01,clan-34453@seds.data,2017-09-04
34454,Tamara,Stojanović,Ž,1990-08-12,clan-34454@seds.data,2016-07-17
34455,Tamara,Petrović,Ž,1990-05-15,clan-34455@seds.data,2017-05-10
34456,Ivana,Pavlović,Ž,1998-11-10,clan-34456@seds.data,2019-02-15
34457,Stefan,Stojanović,M,1998-09-06,clan-34457@seds.data,2016-03-01
34458,Nikola,Pavlović,M,1990-04-07,clan-34458@seds.data,2017-07-31
34459,Luka,Jovanović,M,1980-06-13,clan-34459@seds.data,2016-07-27
34460,Ana,Petrović,Ž,1998-09-14,clan-34460@seds.data,2016-07-15
34461,Luka,Jovanović,M,1990-05-07,clan-34461@seds.data,2017-04-01
34462,Aleksandar,Ilić,M,1970-03-16,clan-34462@seds.data,2018-06-20
34463,Aleksandar,Nikolić,M,1998-02-21,clan-34463@seds.data,2017-06-06
34464,Ivana,Nikolić,Ž,1960-05-30,clan-34464@seds.data,2018-03-22
34465,Ana,Pavlović,Ž,1990-09-05,clan-34465@seds.data,2016-11-07
34466,Tamara,Nikolić,Ž,1998-12-07,clan-34466@seds.data,2017-08-07
34467,Jelena,Ilić,Ž,1980-10-27,clan-34467@seds.data,2017-06-13
34468,Tamara,Stojanović,Ž,1970-01-21,clan-34468@seds.data,2016-08-30
34470,Ana,Ilić,Ž,1990-03-12,clan-34470@seds.data,2016-10-15
34471,Jelena,Pavlović,Ž,1990-02-16,clan-34471@seds.data,2018-03-05
34472,Nikola,Stojanović,N,1998-02-07,clan-34472@seds.data,2017-02-21
34473,Ivana,Stojanović,Ž,1970-10-02,clan-34473@seds.data,2016-04-01
34474,Ana,Stojanović,Ž,1990-04-29,clan-34474@seds.data,2016-09-26
34475,Milica,Marković,Ž,1990-09-29,clan-34475@seds.data,2016-09-22
34476,Stefan,Jovanović,M,1998-04-20,clan-34476@seds.data,2017-08-18
34478,Ana,Petrović,Ž,1990-12-11,clan-34478@seds.data,2017-02-16
34479,Aleksandar,Marković,M,1990-02-20,clan-34479@seds.data,2017-09-17
34480,Marko,Jovanović,M,1998-01-11,clan-34480@seds.data,2017-12-29
34481,Milan,Ilić,M,1990-06-10,clan-34481@seds.data,2018-01-20
34482,Aleksandar,Stojanović,M,1951-03-02,clan-34482@seds.data,2018-01-29
34483,Ivana,Stojanović,Ž,1960-12-13,clan-34483@seds.data,2017-12-02
34484,Marija,Nikolić,Ž,1960-10-18,clan-34484@seds.data,2017-10-01
34486,Marija,Petrović,Ž,1998-10-07,clan-34486@seds.data,2016-10-29
34487,Ana,Jovanović,Ž,1998-01-24,clan-34487@seds.data,2017-04-03
34488,Aleksandar,Nikolić,M,1998-04-29,clan-34488@seds.data,2016-09-24
34489,Milica,Nikolić,Ž,1990-08-18,clan-34489@seds.data,2018-01-12
34490,Tamara,Nikolić,Ž,1960-12-23,clan-34490@seds.data,2017-07-06
34491,Nikola,Nikolić,M,1990-06-05,clan-34491@seds.data,2017-03-28
34492,Jelena,Marković,Ž,1970-12-12,clan-34492@seds.data,2017-07-17
34493,Tamara,Jovanović,Ž,1998-06-12,clan-34493@seds.data,2018-01-17
34495,Jelena,Nikolić,Ž,1960-04-07,clan-34495@seds.data,2016-02-26
34496,Nikola,Pavlović,M,1951-07-16,clan-34496@seds.data,2016-11-16
34497,Marko,Stojanović,M,1990-04-25,clan-34497@seds.data,2017-10-15
34498,Marija,Pavlović,Ž,1980-10-08,clan-34498@seds.data,2016-07-07
34499,Ana,Nikolić,Ž,1998-08-10,clan-34499@seds.data,2019-07-02
34500,Jelena,Stojanović,Ž,1998-11-23,clan-34500@seds.data,2017-06-16
34501,Luka,Ilić,M,1990-07-23,clan-34501@seds.data,2017-08-14
34502,Ivana,Pavlović,Ž,1960-03-22,clan-34502@seds.data,2017-05-27
34503,Ivana,Marković,Ž,1990-07-04,clan-34503@seds.data,2016-07-25
34504,Nikola,Nikolić,M,1980-01-14,clan-34504@seds.data,2017-03-13
34505,Tamara,Ilić,Ž,1990-10-15,clan-34505@seds.data,2017-12-02
34506,Stefan,Pavlović,M,1960-11-28,clan-34506@seds.data,2017-02-05
34507,Milan,Stojanović,M,1951-02-04,clan-34507@seds.data,2017-05-05
34508,Milan,Marković,M,1990-07-30,clan-34508@seds.data,2017-01-27
34510,Jelena,Stojanović,Ž,1970-12-05,clan-34510@seds.data,2016-10-02
34512,Tamara,Nikolić,Ž,1980-12-27,clan-34512@seds.data,2016-10-21
34514,Milica,Marković,Ž,1970-12-16,clan-34514@seds.data,2016-02-03
34515,Marija,Pavlović,Ž,1951-08-09,clan-34515@seds.data,2017-02-25
34516,Milan,Petrović,M,1980-07-04,clan-34516@seds.data,2016-07-31
34517,Stefan,Jovanović,M,1952-01-04,clan-34517@seds.data,2017-08-05
34518,Marija,Jovanović,Ž,1998-05-07,clan-34518@seds.data,2018-01-26
34519,Stefan,Stojanović,M,1960-11-22,clan-34519@seds.data,2016-12-15
34520,Milan,Marković,M,1998-12-29,clan-34520@seds.data,2016-11-02
34521,Jelena,Petrović,Ž,1998-04-15,clan-34521@seds.data,2018-01-31
34523,Tamara,Pavlović,Ž,1998-10-30,clan-34523@seds.data,2018-04-15
34524,Aleksandar,Petrović,M,1990-06-27,clan-34524@seds.data,2017-11-28
34525,Ana,Nikolić,Ž,1990-12-04,clan-34525@seds.data,2017-12-14
34526,Marko,Marković,M,1998-11-19,clan-34526@seds.data,2018-05-27
34527,Milan,Petrović,M,1990-03-28,clan-34527@seds.data,2017-08-03
34528,Tamara,Nikolić,Ž,1998-11-02,clan-34528@seds.data,2017-11-11
34529,Milan,Marković,M,1998-09-15,clan-34529@seds.data,2016-10-10
34530,Marko,Ilić,M,1980-07-20,clan-34530@seds.data,2017-06-29
34531,Marko,Stojanović,M,1998-02-14,clan-34531@seds.data,2016-06-15
34532,Stefan,Marković,M,1998-06-29,clan-34532@seds.data,2016-11-03
34533,Ana,Pavlović,Ž,1998-05-02,clan-34533@seds.data,2017-12-04
34534,Nikola,Petrović,M,1970-12-28,clan-34534@seds.data,2017-01-17
34535,Stefan,Pavlović,M,1960-12-08,clan-34535@seds.data,2017-04-14
34536,Stefan,Jovanović,M,1990-09-15,clan-34536@seds.data,2017-07-10
34537,Ivana,Nikolić,Ž,1998-10-20,clan-34537@seds.data,2017-10-18
34538,Ivana,Jovanović,Ž,1998-11-24,clan-34538@seds.data,2017-11-01
34539,Milica,Marković,Ž,1980-02-09,clan-34539@seds.data,2016-07-31
34540,Aleksandar,Petrović,M,1998-08-02,clan-34540@seds.data,2017-10-13
34541,Aleksandar,Stojanović,M,1970-08-21,clan-34541@seds.data,2018-07-25
34542,Milica,Petrović,Ž,1990-10-01,clan-34542@seds.data,2016-04-09
34543,Ana,Petrović,Ž,1960-10-07,clan-34543@seds.data,2017-06-22
34544,Tamara,Stojanović,Ž,1970-06-01,clan-34544@seds.data,2017-07-18
34545,Ivana,Jovanović,Ž,1998-01-14,clan-34545@seds.data,2019-06-11
34547,Ana,Petrović,Ž,1980-12-25,clan-34547@seds.data,2016-04-28
34548,Stefan,Ilić,M,1960-08-08,clan-34548@seds.data,2017-04-04
34549,Aleksandar,Ilić,M,1990-04-04,clan-34549@seds.data,2016-12-01
34550,Marko,Marković,M,1998-05-01,clan-34550@seds.data,2017-07-26
34551,Marija,Ilić,Ž,1970-07-15,clan-34551@seds.data,2016-10-10
34552,Marko,Ilić,M,1998-04-21,clan-34552@seds.data,2016-12-15
34553,Marija,Pavlović,Ž,1998-01-07,clan-34553@seds.data,2017-11-14
34554,Milan,Ilić,M,1990-02-16,clan-34554@seds.data,2018-11-03
34555,Marko,Stojanović,M,1998-10-10,clan-34555@seds.data,2017-01-22
34556,Milica,Nikolić,Ž,1990-03-02,clan-34556@seds.data,2016-06-23
34557,Marija,Stojanović,Ž,1980-07-02,clan-34557@seds.data,2017-09-06
34558,Ivana,Marković,Ž,1998-01-08,clan-34558@seds.data,2017-12-27
34559,Stefan,Petrović,M,1970-11-17,clan-34559@seds.data,2016-11-28
34560,Aleksandar,Pavlović,M,1998-09-26,clan-34560@seds.data,2018-03-29
34561,Jelena,Petrović,Ž,1998-05-20,clan-34561@seds.data,2016-11-16
34562,Milica,Marković,Ž,1980-05-31,clan-34562@seds.data,2016-02-27
34563,Marija,Nikolić,Ž,1990-12-25,clan-34563@seds.data,2017-01-15
34564,Jelena,Ilić,Ž,1960-11-01,clan-34564@seds.data,2016-09-04
34565,Ana,Ilić,Ž,1970-06-16,clan-34565@seds.data,2018-01-13
34566,Marija,Nikolić,Ž,1990-06-17,clan-34566@seds.data,2017-04-29
34567,Aleksandar,Petrović,M,1998-09-01,clan-34567@seds.data,2019-07-10
34569,Milan,Pavlović,M,1998-02-21,clan-34569@seds.data,2017-12-14
34570,Ivana,Nikolić,Ž,1990-01-31,clan-34570@seds.data,2017-11-26
34572,Tamara,Nikolić,Ž,1998-12-13,clan-34572@seds.data,2016-09-06
34573,Jelena,Jovanović,Ž,1960-10-01,clan-34573@seds.data,2017-07-18
34574,Luka,Stojanović,M,1998-05-28,clan-34574@seds.data,2016-08-21
34575,Stefan,Petrović,M,1951-08-02,clan-34575@seds.data,2017-03-22
34576,Aleksandar,Pavlović,M,1998-06-13,clan-34576@seds.data,2017-09-22
34577,Milan,Ilić,M,1960-12-28,clan-34577@seds.data,2016-06-04
34578,Marko,Marković,M,1998-12-31,clan-34578@seds.data,2016-11-02
34579,Luka,Pavlović,M,1960-03-21,clan-34579@seds.data,2017-09-28
34580,Nikola,Pavlović,M,1960-09-26,clan-34580@seds.data,2017-01-27
34581,Luka,Stojanović,M,1998-11-17,clan-34581@seds.data,2017-06-10
34582,Marko,Pavlović,M,1961-01-03,clan-34582@seds.data,2018-09-02
34583,Marija,Stojanović,Ž,1960-07-05,clan-34583@seds.data,2016-04-07
34585,Jelena,Pavlović,N,1970-02-13,clan-34585@seds.data,2016-02-18
34587,Tamara,Pavlović,Ž,1990-09-07,clan-34587@seds.data,2017-06-10
34588,Jelena,Petrović,Ž,1998-06-16,clan-34588@seds.data,2017-09-14
34589,Ana,Jovanović,Ž,1951-05-24,clan-34589@seds.data,2016-06-08
34590,Luka,Ilić,M,1980-12-02,clan-34590@seds.data,2016-12-19
34591,Aleksandar,Stojanović,M,1998-02-18,clan-34591@seds.data,2017-09-20
34592,Ana,Petrović,Ž,1998-09-15,clan-34592@seds.data,2018-02-06
34593,Tamara,Jovanović,Ž,1961-01-05,clan-34593@seds.data,2016-10-26
34594,Ivana,Marković,Ž,1999-01-05,clan-34594@seds.data,2016-11-23
34595,Stefan,Stojanović,M,1998-05-25,clan-34595@seds.data,2016-09-16
34596,Ana,Jovanović,Ž,1970-09-09,clan-34596@seds.data,2016-08-31
34597,Ivana,Jovanović,Ž,1970-08-26,clan-34597@seds.data,2016-03-25
34598,Tamara,Nikolić,Ž,1998-09-21,clan-34598@seds.data,2016-11-26
34599,Ana,Nikolić,Ž,1980-02-18,clan-34599@seds.data,2017-07-14
34600,Jelena,Ilić,Ž,1998-04-13,clan-34600@seds.data,2016-10-05
34602,Luka,Jovanović,M,1960-07-04,clan-34602@seds.data,2016-05-21
34603,Marija,Ilić,Ž,1990-10-14,clan-34603@seds.data,2016-12-10
34604,Ana,Marković,Ž,1970-08-23,clan-34604@seds.data,2017-04-18
34605,Ivana,Ilić,Ž,1998-10-06,clan-34605@seds.data,2018-10-24
34606,Milica,Marković,Ž,1998-11-03,clan-34606@seds.data,2018-07-17
34608,Ana,Nikolić,Ž,1960-04-09,clan-34608@seds.data,2018-04-06
34609,Marija,Pavlović,Ž,1990-07-21,clan-34609@seds.data,2018-06-08
34610,Jelena,Pavlović,Ž,1990-04-07,clan-34610@seds.data,2016-09-06
34611,Ivana,Pavlović,Ž,1998-10-12,clan-34611@seds.data,2016-03-20
34612,Jelena,Stojanović,Ž,1960-08-27,clan-34612@seds.data,2017-01-26
34613,Tamara,Nikolić,Ž,1970-04-05,clan-34613@seds.data,2018-02-11
34614,Ana,Pavlović,N,1998-07-07,clan-34614@seds.data,2017-06-01
34615,Ivana,Ilić,Ž,1970-05-04,clan-34615@seds.data,2016-08-03
34616,Marija,Petrović,Ž,1998-05-07,clan-34616@seds.data,2017-06-19
34620,Milica,Stojanović,Ž,1960-07-17,clan-34620@seds.data,2016-12-17
34621,Ana,Petrović,Ž,1980-06-05,clan-34621@seds.data,2017-04-17
34622,Tamara,Stojanović,Ž,1990-09-15,clan-34622@seds.data,2017-05-10
34624,Ivana,Pavlović,Ž,1998-10-15,clan-34624@seds.data,2017-02-16
34625,Tamara,Marković,Ž,1951-07-23,clan-34625@seds.data,2017-10-02
34627,Tamara,Petrović,Ž,1998-02-23,clan-34627@seds.data,2016-06-13
34628,Marija,Pavlović,Ž,1990-06-16,clan-34628@seds.data,2017-04-08
34629,Ivana,Stojanović,Ž,1998-04-30,clan-34629@seds.data,2017-03-09
34630,Marko,Pavlović,M,1980-10-10,clan-34630@seds.data,2016-04-26
34631,Nikola,Nikolić,M,1998-12-23,clan-34631@seds.data,2018-02-16
34632,Milica,Stojanović,Ž,1990-02-28,clan-34632@seds.data,2016-11-07
34633,Tamara,Ilić,Ž,1980-10-10,clan-34633@seds.data,2016-12-21
34634,Marko,Jovanović,M,1998-04-29,clan-34634@seds.data,2016-09-27
34635,Marija,Pavlović,Ž,1998-02-17,clan-34635@seds.data,2016-09-27
34636,Milan,Petrović,M,1998-06-22,clan-34636@seds.data,2016-08-18
34637,Tamara,Pavlović,Ž,1990-02-10,clan-34637@seds.data,2016-11-02
34638,Stefan,Marković,M,1961-01-04,clan-34638@seds.data,2016-01-22
34639,Marija,Nikolić,Ž,1998-05-07,clan-34639@seds.data,2017-02-13
34640,Ivana,Pavlović,Ž,1998-12-11,clan-34640@seds.data,2017-01-22
34641,Tamara,Jovanović,Ž,1990-07-15,clan-34641@seds.data,2016-11-21
34642,Jelena,Marković,Ž,1952-01-14,clan-34642@seds.data,2017-03-15
34643,Jelena,Marković,Ž,1960-12-03,clan-34643@seds.data,2017-10-06
34644,Ivana,Stojanović,Ž,1970-06-19,clan-34644@seds.data,2017-04-05
34645,Ana,Marković,Ž,1998-02-27,clan-34645@seds.data,2017-09-10
34647,Aleksandar,Marković,M,1951-08-21,clan-34647@seds.data,2016-09-08
34648,Ivana,Pavlović,Ž,1998-08-11,clan-34648@seds.data,2017-07-06
34649,Ivana,Petrović,Ž,1990-06-09,clan-34649@seds.data,2016-04-26
34650,Milan,Ilić,M,1998-08-18,clan-34650@seds.data,2016-04-05
34651,Milan,Stojanović,N,1990-02-01,clan-34651@seds.data,2017-01-01
34652,Stefan,Jovanović,N,1998-05-22,clan-34652@seds.data,2017-10-09
34653,Nikola,Petrović,M,1998-08-16,clan-34653@seds.data,2017-03-14
34654,Tamara,Marković,N,1998-10-01,clan-34654@seds.data,2018-10-12
34655,Marija,Petrović,Ž,1990-11-16,clan-34655@seds.data,2017-11-13
34656,Luka,Jovanović,M,1990-10-21,clan-34656@seds.data,2017-07-13
34657,Aleksandar,Ilić,M,1998-05-03,clan-34657@seds.data,2018-01-18
34658,Aleksandar,Marković,M,1998-02-06,clan-34658@seds.data,2017-06-14
34659,Ivana,Petrović,Ž,1998-12-02,clan-34659@seds.data,2017-07-17
34660,Tamara,Jovanović,Ž,1980-12-16,clan-34660@seds.data,2018-07-11
34661,Marko,Nikolić,N,1980-09-19,clan-34661@seds.data,2017-12-08
34662,Stefan,Pavlović,M,1980-01-29,clan-34662@seds.data,2017-06-21
34663,Marija,Ilić,N,1980-08-14,clan-34663@seds.data,2017-09-03
34664,Aleksandar,Ilić,M,1970-05-16,clan-34664@seds.data,2016-12-07
34665,Luka,Ilić,M,1970-08-24,clan-34665@seds.data,2017-06-06
34667,Ivana,Jovanović,Ž,1990-03-03,clan-34667@seds.data,2017-10-10
34668,Ana,Nikolić,Ž,1990-02-01,clan-34668@seds.data,2016-10-14
34669,Ivana,Jovanović,Ž,1998-02-10,clan-34669@seds.data,2017-11-01
34670,Marko,Jovanović,M,1960-09-07,clan-34670@seds.data,2016-06-30
34671,Tamara,Ilić,Ž,1998-03-12,clan-34671@seds.data,2016-07-09
34672,Milan,Ilić,M,1960-06-11,clan-34672@seds.data,2018-02-19
34674,Nikola,Stojanović,M,1960-11-18,clan-34674@seds.data,2017-03-15
34676,Stefan,Ilić,M,1980-06-01,clan-34676@seds.data,2016-08-12
34679,Milica,Pavlović,Ž,1998-07-13,clan-34679@seds.data,2016-04-17
34682,Jelena,Nikolić,Ž,1998-10-15,clan-34682@seds.data,2017-05-24
34683,Ivana,Marković,Ž,1951-08-19,clan-34683@seds.data,2016-03-09
34684,Stefan,Jovanović,M,1990-02-12,clan-34684@seds.data,2017-07-11
34685,Jelena,Stojanović,Ž,1970-06-20,clan-34685@seds.data,2018-10-06
34686,Ivana,Stojanović,Ž,1970-08-19,clan-34686@seds.data,2016-07-07
34687,Milica,Jovanović,N,1980-10-23,clan-34687@seds.data,2016-04-06
34688,Milica,Stojanović,N,1998-05-21,clan-34688@seds.data,2016-05-17
34689,Nikola,Ilić,M,1980-09-24,clan-34689@seds.data,2018-04-03
34690,Marija,Nikolić,Ž,1998-11-05,clan-34690@seds.data,2016-03-09
34691,Ivana,Nikolić,Ž,1998-11-27,clan-34691@seds.data,2017-02-04
34693,Luka,Marković,M,1998-12-28,clan-34693@seds.data,2018-02-15
34694,Stefan,Jovanović,N,1990-02-17,clan-34694@seds.data,2016-02-29
34695,Jelena,Nikolić,Ž,1998-08-19,clan-34695@seds.data,2017-10-18
34696,Ivana,Nikolić,Ž,1998-11-10,clan-34696@seds.data,2016-12-29
34697,Luka,Marković,M,1970-09-26,clan-34697@seds.data,2017-11-30
34698,Tamara,Pavlović,Ž,1980-11-01,clan-34698@seds.data,2017-08-07
34700,Milica,Ilić,Ž,1990-12-06,clan-34700@seds.data,2016-08-14
34701,Marija,Stojanović,Ž,1960-03-04,clan-34701@seds.data,2018-01-22
34702,Marko,Jovanović,M,1960-03-09,clan-34702@seds.data,2016-01-20
34704,Milica,Ilić,Ž,1998-04-23,clan-34704@seds.data,2017-01-30
34705,Luka,Petrović,N,1998-11-02,clan-34705@seds.data,2017-10-11
34706,Marija,Ilić,Ž,1999-01-05,clan-34706@seds.data,2017-06-26
34707,Marija,Marković,Ž,1960-05-30,clan-34707@seds.data,2017-01-15
34708,Milica,Marković,Ž,1990-10-27,clan-34708@seds.data,2018-04-24
34709,Jelena,Jovanović,Ž,1998-05-25,clan-34709@seds.data,2017-08-10
34710,Marija,Jovanović,Ž,1990-03-24,clan-34710@seds.data,2017-01-22
34711,Nikola,Stojanović,M,1980-04-27,clan-34711@seds.data,2018-03-24
34712,Ivana,Stojanović,Ž,1990-06-01,clan-34712@seds.data,2016-07-01
34713,Marija,Petrović,Ž,1998-12-22,clan-34713@seds.data,2016-11-24
34714,Aleksandar,Marković,M,1960-12-20,clan-34714@seds.data,2018-03-26
34715,Marija,Jovanović,Ž,1951-11-23,clan-34715@seds.data,2017-02-02
34716,Aleksandar,Nikolić,M,1998-03-29,clan-34716@seds.data,2016-04-06
34717,Nikola,Pavlović,M,1990-02-22,clan-34717@seds.data,2017-08-19
34719,Marija,Ilić,Ž,1990-08-08,clan-34719@seds.data,2016-06-14
34720,Luka,Marković,M,1960-02-03,clan-34720@seds.data,2017-02-27
34722,Milan,Jovanović,M,1980-01-26,clan-34722@seds.data,2017-05-13
34723,Milica,Marković,Ž,1990-12-07,clan-34723@seds.data,2017-05-26
34724,Nikola,Pavlović,M,1998-12-13,clan-34724@seds.data,2016-10-12
34725,Stefan,Jovanović,M,1998-01-10,clan-34725@seds.data,2016-12-10
34726,Tamara,Nikolić,Ž,1998-12-28,clan-34726@seds.data,2017-05-25
34727,Ivana,Petrović,Ž,1980-01-15,clan-34727@seds.data,2016-12-17
34728,Milica,Ilić,Ž,1998-10-16,clan-34728@seds.data,2017-03-06
34729,Marija,Nikolić,Ž,1998-04-01,clan-34729@seds.data,2016-12-14
34730,Milan,Pavlović,M,1971-01-02,clan-34730@seds.data,2017-08-27
34731,Ivana,Pavlović,Ž,1970-04-03,clan-34731@seds.data,2016-06-19
34732,Tamara,Stojanović,Ž,1990-05-03,clan-34732@seds.data,2018-03-04
34735,Marija,Stojanović,Ž,1990-12-28,clan-34735@seds.data,2017-04-17
34736,Tamara,Ilić,Ž,1980-06-10,clan-34736@seds.data,2016-06-05
34737,Milica,Petrović,Ž,1998-05-24,clan-34737@seds.data,2017-10-10
34738,Jelena,Jovanović,Ž,1998-12-27,clan-34738@seds.data,2017-10-11
34739,Tamara,Marković,Ž,1951-11-14,clan-34739@seds.data,2017-08-03
34741,Tamara,Stojanović,Ž,1990-08-11,clan-34741@seds.data,2017-02-25
34742,Jelena,Stojanović,Ž,1998-04-30,clan-34742@seds.data,2016-10-04
34744,Marija,Marković,Ž,1998-08-16,clan-34744@seds.data,2017-07-19
34745,Tamara,Petrović,Ž,1970-03-16,clan-34745@seds.data,2016-07-08
34746,Marko,Nikolić,M,1980-08-09,clan-34746@seds.data,2016-04-05
34747,Ana,Pavlović,Ž,1990-08-12,clan-34747@seds.data,2017-07-13
34748,Luka,Jovanović,M,1998-12-05,clan-34748@seds.data,2016-09-14
34749,Milica,Pavlović,Ž,1998-05-27,clan-34749@seds.data,2019-05-21
34750,Stefan,Marković,M,1970-12-06,clan-34750@seds.data,2017-12-31
34751,Ana,Petrović,Ž,1998-06-16,clan-34751@seds.data,2017-04-08
34752,Aleksandar,Jovanović,M,1970-08-31,clan-34752@seds.data,2019-06-16
34753,Tamara,Stojanović,Ž,1970-07-25,clan-34753@seds.data,2016-12-12
34754,Aleksandar,Petrović,M,1998-06-18,clan-34754@seds.data,2016-09-19
34755,Ana,Pavlović,Ž,1970-03-01,clan-34755@seds.data,2017-08-08
34756,Milica,Pavlović,Ž,1980-02-06,clan-34756@seds.data,2017-12-30
34757,Luka,Marković,M,1998-12-22,clan-34757@seds.data,2016-12-10
34758,Stefan,Stojanović,M,1980-09-22,clan-34758@seds.data,2017-11-02
34759,Milica,Nikolić,Ž,1998-12-05,clan-34759@seds.data,2016-04-13
34760,Jelena,Ilić,Ž,1990-04-14,clan-34760@seds.data,2016-10-06
34761,Ivana,Nikolić,Ž,1990-02-23,clan-34761@seds.data,2017-01-29
34762,Aleksandar,Nikolić,M,1990-10-27,clan-34762@seds.data,2017-06-20
