clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
137128,Jelena,Pavlović,Ž,1990-12-20,clan-137128@seds.data,2016-09-02
137129,Tamara,Pavlović,Ž,1951-09-19,clan-137129@seds.data,2017-04-08
137130,Marija,Jovanović,Ž,1998-12-22,clan-137130@seds.data,2018-01-11
137131,Marija,Ilić,Ž,1980-02-03,clan-137131@seds.data,2016-11-07
137132,Tamara,Stojanović,Ž,1951-07-22,clan-137132@seds.data,2018-05-13
137133,Jelena,Nikolić,Ž,1970-02-01,clan-137133@seds.data,2016-12-21
137134,Jelena,Pavlović,Ž,1999-01-02,clan-137134@seds.data,2017-06-06
137135,Ana,Jovanović,Ž,1999-01-02,clan-137135@seds.data,2018-04-10
137136,Milica,Jovanović,Ž,1960-11-13,clan-137136@seds.data,2016-07-08
137137,Marko,Petrović,M,1970-05-16,clan-137137@seds.data,2018-01-09
137138,Ivana,Ilić,Ž,1980-10-18,clan-137138@seds.data,2017-01-21
137139,Marija,Marković,Ž,1998-01-26,clan-137139@seds.data,2016-08-07
137140,Ana,Pavlović,Ž,1960-03-04,clan-137140@seds.data,2017-07-27
137141,Tamara,Stojanović,Ž,1998-12-18,clan-137141@seds.data,2017-07-15
137142,Ana,Stojanović,Ž,1998-12-03,clan-137142@seds.data,2016-12-22
137143,Ivana,Marković,Ž,1998-08-04,clan-137143@seds.data,2017-11-18
137144,Milica,Jovanović,Ž,1998-11-12,clan-137144@seds.data,2016-03-03
137145,Tamara,Petrović,Ž,1998-10-03,clan-137145@seds.data,2017-01-31
137146,Ivana,Pavlović,Ž,1990-05-20,clan-137146@seds.data,2017-01-11
137147,Marija,Marković,Ž,1960-07-06,clan-137147@seds.data,2017-05-29
137148,Marija,Marković,Ž,1990-01-15,clan-137148@seds.data,2017-01-06
137149,Tamara,Ilić,Ž,1998-11-17,clan-137149@seds.data,2017-09-15
137151,Milica,Petrović,Ž,1960-11-23,clan-137151@seds.data,2017-04-24
137152,Jelena,Ilić,Ž,1998-09-04,clan-137152@seds.data,2016-12-02
137153,Milica,Marković,Ž,1998-06-22,clan-137153@seds.data,2018-01-23
137154,Marija,Jovanović,Ž,1990-10-28,clan-137154@seds.data,2016-08-27
137155,Nikola,Jovanović,M,1998-03-25,clan-137155@seds.data,2017-02-20
137156,Jelena,Stojanović,Ž,1998-08-12,clan-137156@seds.data,2016-05-20
137157,Milica,Nikolić,Ž,1998-12-18,clan-137157@seds.data,2016-07-24
137158,Marko,Ilić,M,1990-12-18,clan-137158@seds.data,2016-02-24
137159,Stefan,Petrović,M,1980-02-06,clan-137159@seds.data,2017-02-06
137160,Milica,Petrović,Ž,1998-09-13,clan-137160@seds.data,2017-04-09
137161,Luka,Pavlović,M,1998-02-18,clan-137161@seds.data,2017-08-23
137163,Milica,Petrović,Ž,1998-02-24,clan-137163@seds.data,2017-06-05
137164,Aleksandar,Ilić,M,1980-10-12,clan-137164@seds.data,2018-02-08
137165,Stefan,Petrović,M,1980-02-23,clan-137165@seds.data,2017-01-07
137166,Marija,Petrović,Ž,1960-07-29,clan-137166@seds.data,2016-10-29
137167,Aleksandar,Jovanović,M,1951-11-29,clan-137167@seds.data,2016-12-30
137168,Nikola,Marković,M,1998-05-19,clan-137168@seds.data,2017-01-09
137169,Tamara,Pavlović,Ž,1998-11-02,clan-137169@seds.data,2017-11-06
137170,Marija,Petrović,Ž,1998-12-13,clan-137170@seds.data,2018-04-15
137171,Ivana,Nikolić,Ž,1998-09-30,clan-137171@seds.data,2017-08-19
137172,Jelena,Stojanović,Ž,1971-01-05,clan-137172@seds.data,2016-10-01
137173,Marija,Marković,Ž,1998-11-12,clan-137173@seds.data,2017-11-27
137174,Nikola,Petrović,M,1980-11-14,clan-137174@seds.data,2017-07-12
137175,Jelena,Pavlović,Ž,1998-12-30,clan-137175@seds.data,2016-12-06
137176,Aleksandar,Pavlović,M,1990-02-10,clan-137176@seds.data,2016-10-02
137177,Tamara,Petrović,Ž,1998-04-10,clan-137177@seds.data,2019-04-13
137178,Luka,Marković,M,1998-07-26,clan-137178@seds.data,2016-07-16
137179,Stefan,Nikolić,M,1990-08-17,clan-137179@seds.data,2016-11-03
137180,Ivana,Petrović,Ž,1951-12-14,clan-137180@seds.data,2016-12-24
137181,Ana,Marković,Ž,1980-04-20,clan-137181@seds.data,2016-09-21
137182,Aleksandar,Jovanović,M,1970-01-18,clan-137182@seds.data,2017-05-10
137183,Stefan,Stojanović,M,1998-05-16,clan-137183@seds.data,2018-01-24
137184,Ivana,Nikolić,Ž,1970-03-18,clan-137184@seds.data,2016-08-25
137185,Tamara,Marković,Ž,1998-12-10,clan-137185@seds.data,2017-04-23
137186,Milan,Petrović,M,1998-09-23,clan-137186@seds.data,2016-07-14
137187,Milan,Petrović,M,1990-08-08,clan-137187@seds.data,2018-03-09
137188,Luka,Pavlović,M,1980-11-24,clan-137188@seds.data,2016-07-06
137189,Tamara,Marković,Ž,1998-12-12,clan-137189@seds.data,2018-09-10
137190,Jelena,Petrović,Ž,1998-08-02,clan-137190@seds.data,2016-07-31
137191,Ana,Petrović,Ž,1998-07-04,clan-137191@seds.data,2018-02-26
137192,Milica,Nikolić,Ž,1998-01-21,clan-137192@seds.data,2017-12-30
137193,Ana,Petrović,Ž,1998-09-09,clan-137193@seds.data,2016-10-08
137194,Aleksandar,Marković,M,1990-03-14,clan-137194@seds.data,2017-01-22
137195,Tamara,Petrović,Ž,1998-05-25,clan-137195@seds.data,2016-11-27
137196,Ana,Nikolić,Ž,1970-02-25,clan-137196@seds.data,2017-06-03
137197,Aleksandar,Marković,M,1998-12-15,clan-137197@seds.data,2017-12-29
137198,Marija,Jovanović,Ž,1990-03-27,clan-137198@seds.data,2017-04-09
137199,Milan,Marković,M,1990-05-18,clan-137199@seds.data,2017-12-13
137200,Ana,Stojanović,Ž,1980-01-13,clan-137200@seds.data,2016-12-30
137201,Aleksandar,Jovanović,M,1998-08-20,clan-137201@seds.data,2016-12-03
137202,Jelena,Jovanović,Ž,1998-04-15,clan-137202@seds.data,2016-08-21
137203,Marija,Ilić,Ž,1999-01-05,clan-137203@seds.data,2017-03-01
137204,Nikola,Pavlović,N,1998-10-26,clan-137204@seds.data,2016-12-14
137206,Stefan,Petrović,M,1970-07-01,clan-137206@seds.data,2016-02-21
137207,Jelena,Stojanović,Ž,1980-12-08,clan-137207@seds.data,2016-10-11
137208,Tamara,Nikolić,Ž,1951-04-17,clan-137208@seds.data,2017-07-04
137209,Jelena,Pavlović,Ž,1998-07-19,clan-137209@seds.data,2016-02-07
137210,Tamara,Jovanović,Ž,1998-07-29,clan-137210@seds.data,2016-09-13
137211,Stefan,Nikolić,M,1998-01-22,clan-137211@seds.data,2017-11-18
137212,Tamara,Marković,Ž,1980-11-20,clan-137212@seds.data,2017-02-20
137213,Milica,Stojanović,Ž,1951-12-20,clan-137213@seds.data,2016-08-30
137214,Milan,Nikolić,M,1998-11-24,clan-137214@seds.data,2017-01-26
137215,Milan,Jovanović,M,1960-08-28,clan-137215@seds.data,2017-09-13
137216,Milica,Ilić,Ž,1998-03-13,clan-137216@seds.data,2018-03-08
137217,Nikola,Nikolić,M,1951-01-18,clan-137217@seds.data,2017-09-24
137219,Nikola,Nikolić,M,1960-10-24,clan-137219@seds.data,2016-01-18
137220,Ana,Jovanović,Ž,1990-11-30,clan-137220@seds.data,2017-08-18
137221,Milan,Pavlović,M,1952-01-08,clan-137221@seds.data,2016-08-30
137222,Milica,Stojanović,Ž,1998-06-06,clan-137222@seds.data,2018-10-31
137223,Ivana,Jovanović,Ž,1980-12-05,clan-137223@seds.data,2016-09-19
137224,Marija,Stojanović,Ž,1960-10-15,clan-137224@seds.data,2016-05-24
137225,Luka,Nikolić,M,1998-12-17,clan-137225@seds.data,2017-02-01
137226,Jelena,Nikolić,Ž,1990-03-09,clan-137226@seds.data,2016-04-13
137227,Tamara,Jovanović,Ž,1990-02-11,clan-137227@seds.data,2017-08-01
137228,Milica,Jovanović,Ž,1951-04-04,clan-137228@seds.data,2016-04-20
137229,Milica,Pavlović,N,1998-08-24,clan-137229@seds.data,2016-11-14
137230,Marija,Petrović,Ž,1998-12-03,clan-137230@seds.data,2016-06-12
137231,Stefan,Ilić,M,1970-08-28,clan-137231@seds.data,2016-05-30
137232,Milica,Ilić,Ž,1951-12-13,clan-137232@seds.data,2016-12-28
137233,Jelena,Stojanović,Ž,1998-06-12,clan-137233@seds.data,2016-10-26
137234,Ana,Stojanović,Ž,1998-12-20,clan-137234@seds.data,2016-06-05
137235,Jelena,Marković,Ž,1980-08-26,clan-137235@seds.data,2017-10-22
137236,Marija,Petrović,Ž,1990-01-23,clan-137236@seds.data,2018-01-14
137237,Ivana,Nikolić,Ž,1998-09-13,clan-137237@seds.data,2016-08-07
137238,Marko,Pavlović,M,1960-08-27,clan-137238@seds.data,2016-03-07
137239,Jelena,Marković,Ž,1990-10-04,clan-137239@seds.data,2016-03-18
137241,Ana,Marković,Ž,1998-11-05,clan-137241@seds.data,2017-03-28
137242,Ana,Petrović,Ž,1952-01-15,clan-137242@seds.data,2017-08-31
137243,Milica,Nikolić,Ž,1990-11-23,clan-137243@seds.data,2016-03-18
137244,Ana,Petrović,Ž,1998-06-11,clan-137244@seds.data,2016-10-20
137245,Jelena,Jovanović,Ž,1990-12-09,clan-137245@seds.data,2017-07-02
137246,Tamara,Marković,Ž,1990-01-14,clan-137246@seds.data,2016-05-02
137247,Milica,Ilić,Ž,1998-12-30,clan-137247@seds.data,2017-06-27
137248,Marija,Marković,Ž,1970-07-07,clan-137248@seds.data,2017-08-31
137249,Marija,Marković,Ž,1998-03-02,clan-137249@seds.data,2017-01-10
137251,Ana,Marković,Ž,1961-01-05,clan-137251@seds.data,2016-08-23
137252,Luka,Stojanović,N,1951-10-28,clan-137252@seds.data,2016-09-24
137253,Ivana,Ilić,Ž,1990-01-26,clan-137253@seds.data,2017-10-16
137254,Milan,Pavlović,N,1990-07-10,clan-137254@seds.data,2017-08-27
137255,Ana,Stojanović,Ž,1998-03-02,clan-137255@seds.data,2016-11-02
137256,Ivana,Jovanović,Ž,1990-08-25,clan-137256@seds.data,2017-06-06
137257,Aleksandar,Ilić,M,1990-08-04,clan-137257@seds.data,2018-05-15
137258,Stefan,Ilić,M,1998-09-27,clan-137258@seds.data,2017-12-06
137259,Milica,Ilić,Ž,1998-11-10,clan-137259@seds.data,2017-09-30
137261,Ana,Ilić,Ž,1998-11-13,clan-137261@seds.data,2017-04-28
137262,Luka,Nikolić,M,1980-04-25,clan-137262@seds.data,2016-08-01
137263,Ivana,Jovanović,Ž,1998-03-08,clan-137263@seds.data,2016-07-20
137264,Luka,Petrović,M,1998-10-11,clan-137264@seds.data,2017-03-24
137265,Ana,Marković,Ž,1980-02-27,clan-137265@seds.data,2016-09-07
137266,Ana,Ilić,N,1998-11-03,clan-137266@seds.data,2017-07-07
137267,Marko,Stojanović,M,1998-07-13,clan-137267@seds.data,2016-02-19
137268,Aleksandar,Jovanović,M,1970-05-11,clan-137268@seds.data,2019-03-05
137269,Nikola,Pavlović,M,1998-06-07,clan-137269@seds.data,2017-02-26
137270,Ivana,Pavlović,Ž,1998-03-30,clan-137270@seds.data,2017-06-12
137271,Tamara,Pavlović,Ž,1998-02-04,clan-137271@seds.data,2017-04-11
137272,Stefan,Nikolić,M,1998-02-05,clan-137272@seds.data,2017-07-27
137273,Luka,Nikolić,M,1980-08-29,clan-137273@seds.data,2017-08-10
137275,Ivana,Jovanović,Ž,1951-03-25,clan-137275@seds.data,2017-03-24
137276,Aleksandar,Ilić,M,1980-03-20,clan-137276@seds.data,2016-10-08
137277,Ivana,Stojanović,Ž,1990-12-11,clan-137277@seds.data,2019-01-13
137278,Ivana,Marković,Ž,1998-04-09,clan-137278@seds.data,2017-04-18
137279,Jelena,Jovanović,Ž,1951-07-20,clan-137279@seds.data,2017-02-15
137280,Tamara,Stojanović,Ž,1998-02-14,clan-137280@seds.data,2018-05-15
137281,Ana,Pavlović,Ž,1980-04-25,clan-137281@seds.data,2016-04-01
137282,Ivana,Ilić,N,1990-10-28,clan-137282@seds.data,2017-08-29
137283,Tamara,Stojanović,Ž,1990-06-02,clan-137283@seds.data,2016-09-10
137284,Milica,Jovanović,Ž,1998-03-19,clan-137284@seds.data,2017-03-04
137285,Marija,Stojanović,Ž,1990-05-05,clan-137285@seds.data,2016-12-19
137286,Milica,Ilić,Ž,1980-10-24,clan-137286@seds.data,2017-05-24
137287,Marija,Ilić,Ž,1998-10-26,clan-137287@seds.data,2016-04-08
137288,Tamara,Marković,Ž,1998-05-31,clan-137288@seds.data,2017-04-01
137289,Ana,Marković,Ž,1998-03-16,clan-137289@seds.data,2017-11-05
137290,Ana,Nikolić,Ž,1990-11-29,clan-137290@seds.data,2016-04-03
137291,Ivana,Ilić,Ž,1998-07-04,clan-137291@seds.data,2018-03-25
137292,Ana,Ilić,Ž,1998-09-30,clan-137292@seds.data,2016-06-10
137293,Marija,Ilić,Ž,1960-12-23,clan-137293@seds.data,2016-12-10
137294,Jelena,Stojanović,Ž,1998-08-11,clan-137294@seds.data,2017-02-11
137295,Stefan,Pavlović,M,1960-02-04,clan-137295@seds.data,2017-07-11
137296,Tamara,Marković,Ž,1998-06-26,clan-137296@seds.data,2016-09-26
137297,Luka,Nikolić,N,1990-09-13,clan-137297@seds.data,2016-05-21
137298,Stefan,Nikolić,M,1990-04-28,clan-137298@seds.data,2017-07-26
137299,Marija,Marković,N,1980-10-12,clan-137299@seds.data,2016-09-19
137300,Aleksandar,Jovanović,M,1998-08-02,clan-137300@seds.data,2017-11-28
137301,Milan,Nikolić,M,1998-12-17,clan-137301@seds.data,2017-03-19
137304,Milan,Jovanović,M,1970-10-31,clan-137304@seds.data,2016-08-22
137305,Ivana,Marković,Ž,1951-08-18,clan-137305@seds.data,2016-10-27
137306,Ana,Nikolić,Ž,1990-05-17,clan-137306@seds.data,2016-09-07
137307,Ivana,Marković,Ž,1998-07-07,clan-137307@seds.data,2017-08-02
137308,Milica,Jovanović,Ž,1998-12-15,clan-137308@seds.data,2016-02-28
137310,Ana,Marković,Ž,1998-07-30,clan-137310@seds.data,2017-03-20
137311,Milica,Petrović,Ž,1970-03-18,clan-137311@seds.data,2017-11-01
137312,Jelena,Ilić,N,1998-04-15,clan-137312@seds.data,2016-10-20
137313,Milan,Nikolić,M,1970-12-19,clan-137313@seds.data,2017-01-10
137314,Milica,Ilić,Ž,1998-08-29,clan-137314@seds.data,2016-05-05
137315,Ivana,Marković,Ž,1960-03-04,clan-137315@seds.data,2017-03-29
137316,Ivana,Stojanović,Ž,1998-10-29,clan-137316@seds.data,2016-08-30
137317,Marija,Stojanović,Ž,1998-09-13,clan-137317@seds.data,2016-10-15
137318,Milica,Jovanović,Ž,1960-08-26,clan-137318@seds.data,2018-01-04
137319,Jelena,Marković,Ž,1990-11-19,clan-137319@seds.data,2017-08-21
137320,Tamara,Stojanović,Ž,1980-02-23,clan-137320@seds.data,2017-07-24
137321,Luka,Nikolić,M,1980-06-30,clan-137321@seds.data,2016-08-25
137324,Ana,Pavlović,Ž,1980-04-06,clan-137324@seds.data,2016-11-14
137325,Marija,Jovanović,Ž,1990-05-02,clan-137325@seds.data,2017-11-08
137327,Jelena,Petrović,Ž,1990-01-24,clan-137327@seds.data,2017-05-05
137328,Milan,Stojanović,M,1998-04-13,clan-137328@seds.data,2016-11-21
137329,Luka,Stojanović,M,1971-01-03,clan-137329@seds.data,2017-07-20
137330,Milan,Pavlović,M,1990-01-17,clan-137330@seds.data,2017-05-21
137331,Aleksandar,Pavlović,M,1980-06-16,clan-137331@seds.data,2016-07-21
137332,Milica,Petrović,Ž,1960-09-04,clan-137332@seds.data,2016-08-26
137333,Nikola,Stojanović,M,1960-09-13,clan-137333@seds.data,2017-12-28
137335,Ivana,Pavlović,Ž,1990-05-09,clan-137335@seds.data,2017-04-15
137336,Marija,Pavlović,Ž,1998-12-13,clan-137336@seds.data,2017-02-05
137337,Ana,Ilić,Ž,1960-03-12,clan-137337@seds.data,2018-01-11
137338,Ivana,Pavlović,Ž,1990-10-04,clan-137338@seds.data,2017-10-10
137339,Nikola,Stojanović,N,1990-07-23,clan-137339@seds.data,2017-08-21
137340,Jelena,Jovanović,Ž,1998-06-30,clan-137340@seds.data,2016-11-07
137342,Luka,Marković,M,1951-06-19,clan-137342@seds.data,2016-10-22
137343,Jelena,Ilić,Ž,1980-08-11,clan-137343@seds.data,2017-06-05
137344,Marija,Nikolić,Ž,1998-07-12,clan-137344@seds.data,2017-06-30
137345,Nikola,Stojanović,M,1990-01-09,clan-137345@seds.data,2018-04-03
137346,Luka,Stojanović,M,1998-06-30,clan-137346@seds.data,2017-12-07
137348,Milica,Marković,Ž,1980-08-21,clan-137348@seds.data,2016-09-09
137349,Ivana,Marković,Ž,1970-03-11,clan-137349@seds.data,2017-12-03
137350,Stefan,Stojanović,N,1990-11-08,clan-137350@seds.data,2016-08-18
137351,Tamara,Marković,Ž,1990-01-25,clan-137351@seds.data,2017-07-18
137352,Tamara,Stojanović,Ž,1990-05-29,clan-137352@seds.data,2018-05-16
137353,Jelena,Stojanović,Ž,1990-12-11,clan-137353@seds.data,2016-09-21
137354,Jelena,Stojanović,Ž,1998-06-14,clan-137354@seds.data,2016-12-11
137355,Tamara,Ilić,Ž,1998-06-09,clan-137355@seds.data,2017-12-30
137356,Ana,Pavlović,Ž,1990-04-26,clan-137356@seds.data,2017-06-01
137357,Jelena,Stojanović,Ž,1998-01-06,clan-137357@seds.data,2017-11-12
137358,Milan,Nikolić,M,1998-09-19,clan-137358@seds.data,2017-07-07
137359,Tamara,Ilić,N,1998-04-11,clan-137359@seds.data,2017-12-23
137360,Jelena,Nikolić,Ž,1990-09-21,clan-137360@seds.data,2016-04-09
137361,Ivana,Stojanović,Ž,1960-02-21,clan-137361@seds.data,2017-11-12
137362,Marija,Stojanović,Ž,1980-12-10,clan-137362@seds.data,2016-09-08
137363,Luka,Nikolić,M,1960-12-31,clan-137363@seds.data,2016-04-17
137364,Ana,Ilić,Ž,1970-06-14,clan-137364@seds.data,2016-11-15
137365,Jelena,Marković,Ž,1998-10-19,clan-137365@seds.data,2016-06-23
137366,Jelena,Marković,Ž,1980-01-14,clan-137366@seds.data,2017-07-17
137367,Stefan,Marković,M,1998-02-10,clan-137367@seds.data,2016-06-24
137368,Tamara,Nikolić,Ž,1998-05-27,clan-137368@seds.data,2016-12-31
137369,Ana,Stojanović,Ž,1990-10-21,clan-137369@seds.data,2017-12-23
137370,Tamara,Marković,Ž,1998-12-30,clan-137370@seds.data,2016-08-11
137371,Jelena,Ilić,Ž,1998-12-07,clan-137371@seds.data,2017-04-05
137372,Milica,Nikolić,Ž,1998-09-01,clan-137372@seds.data,2017-06-05
137375,Milica,Stojanović,Ž,1960-05-17,clan-137375@seds.data,2016-12-05
137376,Tamara,Ilić,Ž,1960-07-01,clan-137376@seds.data,2016-06-22
137377,Nikola,Ilić,M,1998-08-25,clan-137377@seds.data,2016-03-16
137378,Aleksandar,Pavlović,M,1990-04-01,clan-137378@seds.data,2017-03-31
137381,Luka,Ilić,M,1960-12-01,clan-137381@seds.data,2018-01-30
137382,Marija,Stojanović,Ž,1998-10-11,clan-137382@seds.data,2017-03-05
137383,Tamara,Ilić,Ž,1990-11-29,clan-137383@seds.data,2016-09-16
137384,Jelena,Petrović,Ž,1998-06-17,clan-137384@seds.data,2018-06-02
137386,Jelena,Stojanović,Ž,1951-03-21,clan-137386@seds.data,2017-06-25
137387,Ana,Petrović,Ž,1998-07-18,clan-137387@seds.data,2017-06-16
137388,Aleksandar,Pavlović,M,1998-04-28,clan-137388@seds.data,2018-12-27
137391,Ivana,Nikolić,Ž,1960-12-11,clan-137391@seds.data,2016-11-17
137392,Ana,Marković,Ž,1970-02-18,clan-137392@seds.data,2017-08-07
137393,Ivana,Jovanović,Ž,1970-03-06,clan-137393@seds.data,2016-08-23
137394,Milan,Jovanović,M,1990-11-23,clan-137394@seds.data,2018-03-29
137395,Ana,Jovanović,Ž,1998-08-24,clan-137395@seds.data,2016-07-20
137396,Stefan,Marković,M,1990-05-31,clan-137396@seds.data,2017-09-06
137397,Jelena,Petrović,Ž,1998-05-07,clan-137397@seds.data,2017-08-01
137398,Tamara,Marković,Ž,1990-08-23,clan-137398@seds.data,2017-10-08
137399,Luka,Pavlović,M,1960-06-07,clan-137399@seds.data,2017-05-16
137400,Jelena,Nikolić,Ž,1990-02-16,clan-137400@seds.data,2017-12-25
137401,Jelena,Pavlović,Ž,1998-03-23,clan-137401@seds.data,2017-12-16
137402,Milica,Nikolić,Ž,1998-04-20,clan-137402@seds.data,2019-08-20
137403,Milica,Stojanović,Ž,1960-12-19,clan-137403@seds.data,2016-08-06
137404,Jelena,Jovanović,Ž,1998-02-24,clan-137404@seds.data,2017-06-24
137405,Milica,Marković,Ž,1998-08-10,clan-137405@seds.data,2017-02-21
137406,Marija,Stojanović,Ž,1951-12-20,clan-137406@seds.data,2017-06-12
137407,Milan,Ilić,M,1970-12-16,clan-137407@seds.data,2018-03-02
137408,Nikola,Marković,M,1998-07-14,clan-137408@seds.data,2017-10-25
137409,Ivana,Marković,Ž,1998-04-20,clan-137409@seds.data,2016-12-03
137410,Jelena,Pavlović,Ž,1960-10-14,clan-137410@seds.data,2016-12-24
137411,Milica,Nikolić,Ž,1990-06-07,clan-137411@seds.data,2017-02-27
137412,Luka,Stojanović,M,1990-05-13,clan-137412@seds.data,2017-09-08
137413,Tamara,Ilić,Ž,1999-01-03,clan-137413@seds.data,2016-12-13
137414,Ana,Petrović,Ž,1998-06-28,clan-137414@seds.data,2018-01-01
137415,Ivana,Marković,Ž,1998-06-02,clan-137415@seds.data,2018-01-23
137416,Jelena,Pavlović,Ž,1998-07-28,clan-137416@seds.data,2017-01-06
137417,Tamara,Stojanović,Ž,1951-08-18,clan-137417@seds.data,2016-04-15
137418,Stefan,Pavlović,M,1998-10-30,clan-137418@seds.data,2017-02-09
137419,Ivana,Nikolić,Ž,1998-08-22,clan-137419@seds.data,2017-07-14
137420,Jelena,Stojanović,Ž,1998-04-26,clan-137420@seds.data,2016-08-06
137421,Jelena,Nikolić,Ž,1990-08-24,clan-137421@seds.data,2017-10-12
137422,Marija,Pavlović,Ž,1980-05-12,clan-137422@seds.data,2017-08-29
137423,Milan,Ilić,M,1951-05-10,clan-137423@seds.data,2016-07-14
137424,Jelena,Stojanović,Ž,1951-07-21,clan-137424@seds.data,2016-08-22
137425,Jelena,Jovanović,Ž,1970-11-13,clan-137425@seds.data,2016-06-17
137426,Tamara,Ilić,Ž,1970-05-01,clan-137426@seds.data,2017-02-27
137427,Tamara,Jovanović,Ž,1980-11-14,clan-137427@seds.data,2016-09-19
137428,Marko,Petrović,M,1970-04-29,clan-137428@seds.data,2018-08-01
137429,Marko,Marković,M,1998-12-08,clan-137429@seds.data,2017-07-16
137430,Marko,Marković,M,1970-06-06,clan-137430@seds.data,2017-08-24
137431,Tamara,Nikolić,Ž,1952-01-05,clan-137431@seds.data,2017-07-27
137433,Ivana,Ilić,Ž,1990-06-23,clan-137433@seds.data,2018-05-22
137436,Milica,Petrović,Ž,1998-04-28,clan-137436@seds.data,2017-06-07
137437,Nikola,Pavlović,M,1990-07-30,clan-137437@seds.data,2017-06-11
137438,Ivana,Petrović,Ž,1998-03-21,clan-137438@seds.data,2016-05-20
137439,Nikola,Stojanović,N,1990-02-14,clan-137439@seds.data,2017-05-12
137440,Aleksandar,Nikolić,M,1960-08-12,clan-137440@seds.data,2017-11-19
137441,Stefan,Nikolić,M,1960-01-25,clan-137441@seds.data,2016-09-05
137442,Jelena,Marković,Ž,1998-06-28,clan-137442@seds.data,2016-02-14
137444,Marko,Stojanović,M,1998-10-15,clan-137444@seds.data,2018-01-28
137445,Ana,Ilić,Ž,1998-10-29,clan-137445@seds.data,2017-05-16
137446,Milica,Jovanović,Ž,1970-04-14,clan-137446@seds.data,2018-03-15
137447,Marko,Petrović,N,1990-03-24,clan-137447@seds.data,2016-11-29
137448,Marko,Petrović,M,1970-08-15,clan-137448@seds.data,2016-12-25
137449,Ivana,Pavlović,Ž,1970-04-02,clan-137449@seds.data,2017-11-18
137450,Ivana,Jovanović,Ž,1990-12-10,clan-137450@seds.data,2016-10-30
137451,Jelena,Marković,Ž,1998-07-14,clan-137451@seds.data,2017-03-27
137452,Ana,Pavlović,Ž,1951-03-06,clan-137452@seds.data,2016-12-16
137453,Ana,Jovanović,Ž,1980-10-06,clan-137453@seds.data,2017-08-01
137454,Ana,Marković,Ž,1998-01-27,clan-137454@seds.data,2017-04-07
137456,Ana,Nikolić,Ž,1951-08-14,clan-137456@seds.data,2016-06-22
137457,Marija,Jovanović,Ž,1998-08-17,clan-137457@seds.data,2016-08-05
137458,Jelena,Pavlović,N,1998-08-28,clan-137458@seds.data,2017-04-24
137459,Stefan,Stojanović,M,1960-02-13,clan-137459@seds.data,2017-08-03
137460,Jelena,Jovanović,Ž,1980-11-26,clan-137460@seds.data,2016-08-27
137461,Marko,Stojanović,M,1980-08-23,clan-137461@seds.data,2016-01-05
137462,Jelena,Nikolić,Ž,1998-03-05,clan-137462@seds.data,2018-07-24
137463,Milan,Nikolić,M,1998-11-20,clan-137463@seds.data,2016-02-28
137464,Aleksandar,Nikolić,M,1980-11-15,clan-137464@seds.data,2016-11-18
137465,Marija,Stojanović,Ž,1960-04-14,clan-137465@seds.data,2017-06-10
137466,Milica,Petrović,Ž,1998-01-23,clan-137466@seds.data,2018-01-26
137467,Nikola,Marković,M,1998-07-21,clan-137467@seds.data,2018-07-23
137468,Nikola,Petrović,M,1951-03-05,clan-137468@seds.data,2017-05-15
137469,Milica,Stojanović,Ž,1990-01-10,clan-137469@seds.data,2017-05-21
137470,Jelena,Nikolić,Ž,1990-03-13,clan-137470@seds.data,2018-01-02
137471,Milan,Pavlović,M,1998-01-19,clan-137471@seds.data,2017-07-21
137472,Milan,Ilić,M,1990-08-14,clan-137472@seds.data,2017-12-01
137473,Milan,Nikolić,N,1980-10-13,clan-137473@seds.data,2017-09-27
137474,Aleksandar,Pavlović,M,1970-10-09,clan-137474@seds.data,2018-01-24
137475,Tamara,Ilić,Ž,1990-03-13,clan-137475@seds.data,2017-04-16
137476,Stefan,Petrović,M,1998-05-22,clan-137476@seds.data,2017-10-28
137477,Milan,Nikolić,M,1998-06-27,clan-137477@seds.data,2017-04-30
137478,Luka,Stojanović,M,1990-02-20,clan-137478@seds.data,2016-06-08
137479,Ana,Nikolić,Ž,1998-10-19,clan-137479@seds.data,2017-01-26
137480,Stefan,Nikolić,M,1970-05-27,clan-137480@seds.data,2017-12-31
137481,Tamara,Nikolić,Ž,1980-01-24,clan-137481@seds.data,2017-12-12
137482,Marija,Marković,Ž,1998-04-04,clan-137482@seds.data,2016-08-20
137483,Marija,Stojanović,Ž,1960-07-21,clan-137483@seds.data,2016-11-12
137484,Tamara,Pavlović,Ž,1998-08-13,clan-137484@seds.data,2018-03-26
137485,Marko,Pavlović,M,1998-07-29,clan-137485@seds.data,2016-10-08
137486,Jelena,Petrović,N,1980-12-31,clan-137486@seds.data,2017-08-02
137487,Luka,Marković,M,1998-05-26,clan-137487@seds.data,2018-01-29
137488,Tamara,Pavlović,Ž,1980-10-17,clan-137488@seds.data,2017-06-08
137490,Jelena,Nikolić,Ž,1998-12-28,clan-137490@seds.data,2017-10-22
137491,Marko,Ilić,M,1960-12-15,clan-137491@seds.data,2016-11-17
137492,Marija,Jovanović,Ž,1998-12-19,clan-137492@seds.data,2019-01-03
137493,Stefan,Petrović,M,1960-05-12,clan-137493@seds.data,2018-01-22
137494,Jelena,Stojanović,Ž,1980-01-12,clan-137494@seds.data,2017-04-06
